Pattern,#SUP:,#CONF:
"4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_349_AUTOMÓVEL_PEQUENO_41-60,3_349_AUTOMÓVEL_MÉDIO_41-60",2534.0,0.9512012012012012
"4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_349_AUTOMÓVEL_PEQUENO_41-60,3_349_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2442.0,0.9166666666666666
2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 2_366_AUTOMÓVEL_MÉDIO_41-60,2520.0,0.9441738478831023
"2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 2_366_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2435.0,0.9123267141251405
"2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 2_366_AUTOMÓVEL_MÉDIO_41-60,4_349_AUTOMÓVEL_MÉDIO_41-60",2478.0,0.9284376170850506
"2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 2_366_AUTOMÓVEL_MÉDIO_41-60,3_349_AUTOMÓVEL_MÉDIO_41-60",2466.0,0.9239415511427501
"2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 2_366_AUTOMÓVEL_MÉDIO_41-60,3_349_AUTOMÓVEL_MÉDIO_41-60,4_349_AUTOMÓVEL_MÉDIO_41-60",2442.0,0.9149494192581491
2_366_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,2533.0,0.9660564454614798
"2_366_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,4_349_AUTOMÓVEL_MÉDIO_41-60",2492.0,0.950419527078566
"2_366_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2446.0,0.9328756674294432
"2_366_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,3_349_AUTOMÓVEL_MÉDIO_41-60",2475.0,0.9439359267734554
"2_366_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,3_349_AUTOMÓVEL_MÉDIO_41-60,4_349_AUTOMÓVEL_MÉDIO_41-60",2450.0,0.9344012204424104
2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 3_349_AUTOMÓVEL_MÉDIO_41-60,2567.0,0.9617834394904459
"2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 3_349_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2471.0,0.9258149119520419
"2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 3_349_AUTOMÓVEL_MÉDIO_41-60,4_349_AUTOMÓVEL_MÉDIO_41-60",2534.0,0.9494192581491195
"2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 3_349_AUTOMÓVEL_MÉDIO_41-60,4_349_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2446.0,0.9164481079055826
3_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,2552.0,0.9619298906897852
"3_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,2_366_AUTOMÓVEL_MÉDIO_41-60",2464.0,0.9287598944591029
"3_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,2_366_AUTOMÓVEL_MÉDIO_41-60,4_349_AUTOMÓVEL_MÉDIO_41-60",2431.0,0.916321145872597
"3_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,4_349_AUTOMÓVEL_MÉDIO_41-60",2515.0,0.9479834150018847
"3_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,4_349_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2439.0,0.9193366000753863
"3_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2471.0,0.9313984168865436
2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 3_366_AUTOMÓVEL_MÉDIO_41-60,2421.0,0.9070813038591232
3_366_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,2433.0,0.949648711943794
2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 4_349_AUTOMÓVEL_MÉDIO_41-60,2577.0,0.9655301611090296
"2_350_AUTOMÓVEL_MÉDIO_41-60 ==> 4_349_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2475.0,0.9273136005994754
4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,2564.0,0.9624624624624625
"4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,2_366_AUTOMÓVEL_MÉDIO_41-60",2476.0,0.9294294294294294
"4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,2_366_AUTOMÓVEL_MÉDIO_41-60,3_349_AUTOMÓVEL_MÉDIO_41-60",2436.0,0.9144144144144144
"4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2477.0,0.9298048048048048
"4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,3_349_AUTOMÓVEL_MÉDIO_41-60",2517.0,0.9448198198198198
"4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_350_AUTOMÓVEL_MÉDIO_41-60,3_349_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2439.0,0.9155405405405406
2_366_AUTOMÓVEL_MÉDIO_41-60 ==> 3_349_AUTOMÓVEL_MÉDIO_41-60,2508.0,0.9565217391304348
"2_366_AUTOMÓVEL_MÉDIO_41-60 ==> 3_349_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2418.0,0.9221967963386728
"2_366_AUTOMÓVEL_MÉDIO_41-60 ==> 3_349_AUTOMÓVEL_MÉDIO_41-60,4_349_AUTOMÓVEL_MÉDIO_41-60",2479.0,0.9454614797864226
3_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_366_AUTOMÓVEL_MÉDIO_41-60,2494.0,0.9400678477195628
"3_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_366_AUTOMÓVEL_MÉDIO_41-60,4_349_AUTOMÓVEL_MÉDIO_41-60",2456.0,0.9257444402563136
2_366_AUTOMÓVEL_MÉDIO_41-60 ==> 4_349_AUTOMÓVEL_MÉDIO_41-60,2527.0,0.9637681159420289
"2_366_AUTOMÓVEL_MÉDIO_41-60 ==> 4_349_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2429.0,0.9263920671243325
4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_366_AUTOMÓVEL_MÉDIO_41-60,2507.0,0.941066066066066
"4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_366_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2423.0,0.9095345345345346
"4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 2_366_AUTOMÓVEL_MÉDIO_41-60,3_349_AUTOMÓVEL_MÉDIO_41-60",2459.0,0.9230480480480481
3_349_AUTOMÓVEL_MÉDIO_41-60 ==> 4_349_AUTOMÓVEL_MÉDIO_41-60,2555.0,0.9630606860158312
"3_349_AUTOMÓVEL_MÉDIO_41-60 ==> 4_349_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2458.0,0.9264983038070109
4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 3_349_AUTOMÓVEL_MÉDIO_41-60,2559.0,0.9605855855855856
"4_349_AUTOMÓVEL_MÉDIO_41-60 ==> 3_349_AUTOMÓVEL_MÉDIO_41-60,4_370_AUTOMÓVEL_MÉDIO_0-40",2462.0,0.9241741741741741
3_366_AUTOMÓVEL_MÉDIO_41-60 ==> 4_349_AUTOMÓVEL_MÉDIO_41-60,2427.0,0.9473067915690867
